time,seconds_elapsed,z,y,x,Activity,Shake
1743284684848577000,17.337576904296874,1.0630255937576294,-2.451662540435791,-7.987056732177734,In Pocket,False
1743284684858617300,17.347617431640625,1.4269442558288574,-2.2218191623687744,-8.33182144165039,In Pocket,False
1743284684868657400,17.357657470703124,1.656787633895874,-2.049436569213867,-8.293514251708984,In Pocket,False
1743284684878697700,17.36769775390625,2.145204782485962,-1.6663644313812256,-7.939172744750977,In Pocket,False
1743284684888768300,17.377768310546877,1.972822189331055,-1.3024457693099976,-7.603984832763672,In Pocket,False
1743284684898808600,17.38780859375,4.290409564971924,-1.2258312702178955,-7.90086555480957,In Pocket,False
1743284684908848600,17.3978486328125,4.903325080871582,-0.871489405632019,-7.862558364868164,In Pocket,False
1743284684918888700,17.407888671875,5.564124584197998,-0.9289502501487732,-8.197746276855469,In Pocket,False
1743284684928929000,17.417928955078125,5.430049419403076,-1.0342950820922852,-8.638279914855957,In Pocket,False
1743284684938969000,17.427968994140624,4.558559894561768,-0.7661445140838623,-8.858546257019043,In Pocket,False
1743284684949039900,17.438039794921874,3.964797973632813,-0.3064578175544739,-8.571242332458496,In Pocket,False
1743284684959080000,17.448079833984377,3.667917013168335,-0.0861912593245506,-8.130708694458008,In Pocket,False
1743284684969120300,17.458120361328124,3.4763808250427246,0.2298433631658554,-7.58483076095581,In Pocket,False
1743284684979160300,17.468160400390627,3.667917013168335,0.4884171485900879,-6.904877662658691,In Pocket,False
1743284684989200600,17.47820068359375,4.041412353515625,0.6033388376235962,-6.3973069190979,In Pocket,False
1743284684999240700,17.48824072265625,4.817133903503418,0.727837324142456,-5.937620162963867,In Pocket,False
1743284685009280800,17.49828076171875,5.228936672210693,0.9576807022094728,-5.439626216888428,In Pocket,False
1743284685019351600,17.5083515625,5.57370138168335,1.158793568611145,-4.970362663269043,In Pocket,False
1743284685029391600,17.5183916015625,6.042964935302734,1.2258312702178955,-4.548983097076416,In Pocket,False
1743284685039432000,17.528431884765624,6.607996463775635,1.168370485305786,-4.462791919708252,In Pocket,False
1743284685049472000,17.538471923828126,6.521805286407471,1.1779472827911377,-4.558559894561768,In Pocket,False
1743284685059512300,17.54851220703125,6.3973069190979,1.0534487962722778,-4.683058738708496,In Pocket,False
1743284685069552400,17.558552490234376,6.5696892738342285,1.273715257644653,-4.51067590713501,In Pocket,False
1743284685079623200,17.568623046875,7.144298076629639,1.6184803247451782,-4.434061527252197,In Pocket,False
1743284685089663200,17.578663330078125,7.546523571014404,1.8770540952682493,-4.357447147369385,In Pocket,False
1743284685099703600,17.58870361328125,7.996633529663086,1.972822189331055,-4.434061527252197,In Pocket,False
1743284685109743600,17.59874365234375,8.465897560119629,1.9345149993896484,-4.38617753982544,In Pocket,False
1743284685119783700,17.60878369140625,8.858546257019043,1.8483237028121948,-4.3191399574279785,In Pocket,False
1743284685129854500,17.6188544921875,8.992621421813965,2.0207061767578125,-4.089296340942383,In Pocket,False
1743284685139894500,17.62889453125,9.02135181427002,2.1164743900299072,-4.060565948486328,In Pocket,False
1743284685149934800,17.638934814453126,8.944737434387207,2.1739351749420166,-4.050989151000977,In Pocket,False
1743284685159975000,17.648974853515625,8.944737434387207,2.2601263523101807,-4.041412353515625,In Pocket,False
1743284685170015200,17.65901513671875,8.944737434387207,2.3080103397369385,-3.907337188720703,In Pocket,False
1743284685180055300,17.66905517578125,8.83939266204834,2.403778553009033,-4.1180267333984375,In Pocket,False
1743284685190126000,17.6791259765625,8.513781547546387,2.4612393379211426,-4.309563159942627,In Pocket,False
1743284685200166100,17.689166259765624,8.370129585266113,2.518700122833252,-4.271255970001221,In Pocket,False
1743284685210206500,17.69920654296875,8.274360656738281,2.557007312774658,-4.223371982574463,In Pocket,False
1743284685220246500,17.70924658203125,8.293514251708984,2.499546527862549,-3.792415380477905,In Pocket,False
1743284685230286600,17.71928662109375,8.47547435760498,2.4612393379211426,-3.5913026332855225,In Pocket,False
1743284685240327000,17.729326904296876,8.801085472106934,2.5091233253479004,-3.361459255218506,In Pocket,False
1743284685250367000,17.739366943359375,9.097966194152832,2.470816135406494,-3.3423056602478027,In Pocket,False
1743284685260437800,17.749437744140625,9.260771751403809,2.518700122833252,-3.2752678394317627,In Pocket,False
1743284685270477800,17.759477783203124,9.308655738830566,2.557007312774658,-3.3710360527038574,In Pocket,False
1743284685280518100,17.76951806640625,9.097966194152832,2.691082715988159,-3.3231520652771,In Pocket,False
1743284685290558200,17.77955810546875,8.619126319885254,2.834734916687012,-3.313575267791748,In Pocket,False
1743284685300598500,17.7895986328125,8.33182144165039,3.026270866394043,-3.457227230072021,In Pocket,False
1743284685310638600,17.799638671875,8.159439086914062,3.0358476638793945,-3.44765043258667,In Pocket,False
1743284685320709400,17.80970947265625,8.015787124633789,3.1699230670928955,-3.562572240829468,In Pocket,False
1743284685330749400,17.81974951171875,7.929595947265625,3.19865345954895,-3.4763808250427246,In Pocket,False
1743284685340789500,17.82978955078125,7.939172744750977,3.2848446369171143,-3.332728862762451,In Pocket,False
1743284685350829800,17.839829833984375,8.054094314575195,3.3710360527038574,-3.07415509223938,In Pocket,False
1743284685360870000,17.849869873046874,8.283937454223633,3.332728862762451,-2.873042106628418,In Pocket,False
1743284685370910200,17.85991015625,8.370129585266113,3.332728862762451,-2.63362193107605,In Pocket,False
1743284685380980700,17.869980712890627,8.494627952575684,3.457227230072021,-2.8634653091430664,In Pocket,False
1743284685391021000,17.88002099609375,8.523358345031738,3.457227230072021,-2.8634653091430664,In Pocket,False
1743284685401061000,17.89006103515625,8.580819129943848,3.361459255218506,-3.1507694721221924,In Pocket,False
1743284685411101400,17.900101318359376,8.71489429473877,3.2752678394317627,-3.1507694721221924,In Pocket,False
1743284685421141500,17.9101416015625,8.848969459533691,3.3039982318878174,-3.112462282180786,In Pocket,False
1743284685431181600,17.920181640625,9.14585018157959,3.2369606494903564,-3.179499864578247,In Pocket,False
1743284685441252400,17.93025244140625,9.53849983215332,3.1507694721221924,-3.3039982318878174,In Pocket,False
1743284685451292400,17.94029248046875,9.892841339111328,3.0166940689086914,-3.1220390796661377,In Pocket,False
1743284685461332700,17.950332763671874,10.15141487121582,2.873042106628418,-2.9017724990844727,In Pocket,False
1743284685471372800,17.960372802734376,10.017339706420898,2.9879636764526367,-2.719813108444214,In Pocket,False
1743284685481413000,17.9704130859375,9.749189376831056,2.940079689025879,-2.499546527862549,In Pocket,False
1743284685491483600,17.980483642578125,9.66299819946289,2.911349296569824,-2.4899697303771973,In Pocket,False
1743284685501524000,17.99052392578125,9.701305389404297,2.959233283996582,-2.365471363067627,In Pocket,False
1743284685511564000,18.00056396484375,9.59596061706543,2.873042106628418,-2.154781579971313,In Pocket,False
1743284685521604400,18.010604248046874,9.404424667358398,2.82515811920166,-1.9823989868164065,In Pocket,False
1743284685531644400,18.02064453125,9.318233489990234,2.767697095870972,-1.953668594360352,In Pocket,False
1743284685541684500,18.0306845703125,9.107542991638184,2.767697095870972,-2.0590133666992188,In Pocket,False
1743284685551755300,18.04075537109375,9.184157371520996,2.63362193107605,-2.0207061767578125,In Pocket,False
1743284685561795300,18.05079541015625,9.519346237182615,2.547430515289306,-1.656787633895874,In Pocket,False
1743284685571835600,18.060835693359376,9.797073364257812,2.4803929328918457,-1.2449848651885986,In Pocket,False
1743284685581875700,18.070875732421875,9.96945571899414,2.4229321479797363,-1.2641384601593018,In Pocket,False
1743284685591916000,18.080916015625,10.170568466186523,2.3271639347076416,-1.1300631761550903,In Pocket,False
1743284685601956000,18.0909560546875,10.27591323852539,2.3367409706115723,-1.1492167711257937,In Pocket,False
1743284685611996400,18.100996337890624,10.247182846069336,2.2026655673980717,-1.091755986213684,In Pocket,False
1743284685622067000,18.11106689453125,9.586383819580078,2.049436569213867,-0.6799532771110535,In Pocket,False
1743284685632107300,18.121107177734373,9.797073364257812,2.0685901641845703,-0.8619126081466675,In Pocket,False
1743284685642147300,18.13114721679688,9.892841339111328,2.126051187515259,-0.5937620401382446,In Pocket,False
1743284685652187400,18.1411875,9.77791976928711,1.8387469053268437,-0.8810662031173706,In Pocket,False
1743284685662227700,18.15122778320313,9.682151794433594,1.7908629179000854,-0.7948749661445618,In Pocket,False
1743284685672267800,18.161267822265625,10.371682167053224,1.8387469053268437,-0.5650315880775452,In Pocket,False
1743284685682338600,18.171338623046875,10.917559623718262,1.5322890281677246,-0.6320692300796509,In Pocket,False
1743284685692378600,18.18137866210937,10.505757331848145,1.3407529592514038,-0.4884171485900879,In Pocket,False
1743284685702419000,18.1914189453125,10.141838073730469,1.5131354331970217,-0.6607996821403503,In Pocket,False
1743284685712459000,18.201458984375,9.90241813659668,1.4748282432556152,-0.8427590131759644,In Pocket,False
1743284685722499300,18.211499267578127,10.15141487121582,1.6855180263519287,-1.1971008777618408,In Pocket,False
1743284685732539400,18.221539306640626,9.682151794433594,1.4939818382263184,-1.2258312702178955,In Pocket,False
1743284685742610200,18.23161010742188,9.232041358947754,1.6184803247451782,-1.0247182846069336,In Pocket,False
1743284685752650200,18.24165014648437,9.15542697906494,1.7142484188079834,-0.871489405632019,In Pocket,False
1743284685762690300,18.251690185546877,9.15542697906494,1.6950948238372805,-1.168370485305786,In Pocket,False
1743284685772730600,18.261730712890625,9.040505409240724,1.829170107841492,-1.4077905416488647,In Pocket,False
1743284685782770700,18.271770751953124,8.916007041931152,1.953668594360352,-1.5418659448623655,In Pocket,False
1743284685792811000,18.28181103515625,8.619126319885254,2.078166961669922,-1.50355863571167,In Pocket,False
1743284685802881500,18.29188159179688,8.504204750061035,2.126051187515259,-1.3694833517074585,In Pocket,False
1743284685812921900,18.301921875,8.312667846679688,2.250549554824829,-1.4077905416488647,In Pocket,False
1743284685822962000,18.3119619140625,8.35097599029541,2.240972757339477,-1.417367458343506,In Pocket,False
1743284685833002200,18.322002197265626,8.513781547546387,2.3271639347076416,-1.321599364280701,In Pocket,False
1743284685843042300,18.332042236328125,8.705317497253418,2.298433542251587,-1.3503297567367554,In Pocket,False
1743284685853082400,18.342082275390624,8.829815864562988,2.279279947280884,-1.4939818382263184,In Pocket,False
1743284685863122700,18.35212280273437,8.89685344696045,2.3080103397369385,-1.6280571222305298,In Pocket,False
1743284685873193200,18.362193115234376,8.944737434387207,2.3271639347076416,-1.781286120414734,In Pocket,False
1743284685883233500,18.372233642578124,8.810662269592285,2.298433542251587,-1.800439715385437,In Pocket,False
1743284685893273600,18.382273681640623,8.820239067077637,2.3367409706115723,-1.7525556087493896,In Pocket,False
1743284685903314000,18.39231396484375,8.772355079650879,2.4133553504943848,-1.8100165128707888,In Pocket,False
1743284685913354000,18.40235400390625,8.734047889709473,2.4612393379211426,-1.742978811264038,In Pocket,False
1743284685923424800,18.4124248046875,8.59997272491455,2.518700122833252,-1.8579005002975464,In Pocket,False
1743284685933464800,18.42246484375,8.523358345031738,2.6240451335906982,-1.867477297782898,In Pocket,False
1743284685943505200,18.432505126953124,8.389283180236816,2.7006595134735107,-1.6950948238372805,In Pocket,False
1743284685953545200,18.442545166015623,8.446743965148926,2.806004285812378,-1.4939818382263184,In Pocket,False
1743284685963585300,18.45258520507813,8.513781547546387,2.815581083297729,-1.1971008777618408,In Pocket,False
1743284685973656000,18.462656005859376,8.695740699768066,2.738966703414917,-1.1300631761550903,In Pocket,False
1743284685983696100,18.472696044921875,8.89685344696045,2.729389905929565,-1.235408067703247,In Pocket,False
1743284685993736400,18.482736328125,8.96389102935791,2.738966703414917,-1.1109095811843872,In Pocket,False
1743284686003776500,18.492776611328125,8.96389102935791,2.7102363109588623,-1.3694833517074585,In Pocket,False
1743284686013847300,18.50284741210937,8.973467826843262,2.729389905929565,-1.359906554222107,In Pocket,False
1743284686023887400,18.512887451171878,8.858546257019043,2.6240451335906982,-1.455674648284912,In Pocket,False
1743284686033927700,18.522927734375,8.868123054504395,2.518700122833252,-1.800439715385437,In Pocket,False
1743284686043967700,18.5329677734375,8.935160636901855,2.5091233253479004,-1.867477297782898,In Pocket,False
1743284686054008000,18.543008056640623,9.136273384094238,2.432508945465088,-1.647210717201233,In Pocket,False
1743284686064078600,18.55307861328125,9.165003776550291,2.3367409706115723,-1.436521053314209,In Pocket,False
1743284686074119000,18.563118896484376,9.327810287475586,2.365471363067627,-1.0821791887283323,In Pocket,False
1743284686084159000,18.573158935546875,9.442731857299805,2.38462495803833,-0.7948749661445618,In Pocket,False
1743284686094199000,18.58319897460937,9.509769439697266,2.3750481605529785,-0.7565677165985107,In Pocket,False
1743284686104239400,18.5932392578125,9.60553741455078,2.4133553504943848,-0.8619126081466675,In Pocket,False
1743284686114310000,18.603309814453127,9.720458984375,2.518700122833252,-1.0438719987869265,In Pocket,False
1743284686124350200,18.61335009765625,9.77791976928711,2.595314741134644,-1.235408067703247,In Pocket,False
1743284686134390300,18.623390380859377,9.90241813659668,2.595314741134644,-1.2545616626739502,In Pocket,False
1743284686144430600,18.6334306640625,9.90241813659668,2.6240451335906982,-1.3120225667953491,In Pocket,False
1743284686154470700,18.643470703125,9.892841339111328,2.5665841102600098,-1.1300631761550903,In Pocket,False
1743284686164541400,18.65354150390625,9.931148529052734,2.6623523235321045,-1.072602391242981,In Pocket,False
1743284686174581500,18.66358154296875,9.701305389404297,2.6431987285614014,-1.1492167711257937,In Pocket,False
1743284686184621800,18.673621826171875,10.228029251098633,2.6623523235321045,-1.015141487121582,In Pocket,False
1743284686194662000,18.68366186523437,9.452308654785156,2.6144683361053467,-1.139639973640442,In Pocket,False
1743284686204702000,18.69370190429688,9.117119789123535,2.7102363109588623,-1.0821791887283323,In Pocket,False
1743284686214742300,18.7037421875,8.973467826843262,2.7102363109588623,-1.1204863786697388,In Pocket,False
1743284686224812800,18.713812744140625,8.848969459533691,2.7964274883270264,-1.273715257644653,In Pocket,False
1743284686234853000,18.72385302734375,8.973467826843262,2.75812029838562,-1.2832920551300049,In Pocket,False
1743284686244893200,18.73389306640625,9.346963882446287,2.738966703414917,-1.2641384601593018,In Pocket,False
1743284686254933500,18.74393359375,9.65342140197754,2.691082715988159,-1.2545616626739502,In Pocket,False
1743284743418167300,0.011167236328125,9.749189376831056,2.1739351749420166,0.0287304203957319,Real Shake,True
1743284743428207600,0.02120751953125,9.634267807006836,2.106897592544556,-0.1244984865188598,Real Shake,True
1743284743438247700,0.03124755859375,9.260771751403809,2.231395959854126,-0.3351882398128509,Real Shake,True
1743284743448318500,0.041318359375,9.174580574035645,2.6240451335906982,-0.5937620401382446,Real Shake,True
1743284743458358500,0.051358642578125,9.423578262329102,2.930502891540528,-0.3064578175544739,Real Shake,True
1743284743468398800,0.06139892578125,9.519346237182615,2.815581083297729,-0.1436520963907241,Real Shake,True
1743284743478439000,0.07143896484375,9.366117477416992,2.470816135406494,-0.0383072271943092,Real Shake,True
1743284743488509700,0.081509765625,9.691728591918944,2.38462495803833,-0.1340752989053726,Real Shake,True
1743284743498549800,0.0915498046875,9.567230224609377,2.432508945465088,-0.1340752989053726,Real Shake,True
1743284743514602000,0.10760205078125,9.758766174316406,2.432508945465088,0.2681505978107452,Real Shake,True
1743284743524672500,0.117672607421875,10.046070098876951,2.288856744766236,-0.0861912593245506,Real Shake,True
1743284743534712800,0.127712890625,9.883264541625977,2.078166961669922,-0.4884171485900879,Real Shake,True
1743284743544753000,0.1377529296875,9.672574996948242,2.2218191623687744,-0.5937620401382446,Real Shake,True
1743284743554793200,0.147793212890625,9.509769439697266,2.451662540435791,-0.727837324142456,Real Shake,True
1743284743564863700,0.15786376953125,9.308655738830566,2.499546527862549,-1.0055646896362305,Real Shake,True
1743284743574904000,0.167904052734375,8.925583839416504,2.4133553504943848,-1.359906554222107,Real Shake,True
1743284743584944000,0.177944091796875,9.337387084960938,2.240972757339477,-1.235408067703247,Real Shake,True
1743284743594984400,0.187984375,8.791508674621582,2.250549554824829,-0.8427590131759644,Real Shake,True
1743284743605055000,0.198054931640625,8.848969459533691,2.0590133666992188,-1.2066776752471924,Real Shake,True
1743284743615095300,0.20809521484375,9.528923034667969,1.9632453918457031,-1.522712230682373,Real Shake,True
1743284743625135400,0.21813525390625,9.988609313964844,2.183511972427368,-1.9057846069335935,Real Shake,True
1743284743635175700,0.22817578125,10.20887565612793,2.19308876991272,-1.9632453918457031,Real Shake,True
1743284743645215700,0.2382158203125,10.132261276245115,2.0877439975738525,-2.106897592544556,Real Shake,True
1743284743655286500,0.24828662109375,10.007762908935549,2.154781579971313,-2.279279947280884,Real Shake,True
1743284743665326600,0.25832666015625,10.036493301391602,2.38462495803833,-2.154781579971313,Real Shake,True
1743284743675367000,0.268366943359375,10.103530883789062,2.451662540435791,-2.0877439975738525,Real Shake,True
1743284743685407000,0.278406982421875,9.950302124023438,2.212242364883423,-1.8579005002975464,Real Shake,True
1743284743695447000,0.288447021484375,9.84495735168457,2.298433542251587,-1.8483237028121948,Real Shake,True
1743284743705517800,0.298517822265625,9.672574996948242,2.4229321479797363,-1.7621324062347412,Real Shake,True
1743284743715558000,0.308557861328125,9.490615844726562,2.4899697303771973,-1.5610195398330688,Real Shake,True
1743284743725598200,0.31859814453125,9.500192642211914,2.3942017555236816,-1.4939818382263184,Real Shake,True
1743284743735638300,0.32863818359375,9.490615844726562,2.298433542251587,-1.3886369466781616,Real Shake,True
1743284743745709000,0.338708984375,9.576807022094728,2.212242364883423,-1.273715257644653,Real Shake,True
1743284743755749000,0.3487490234375,9.730035781860352,2.212242364883423,-1.1971008777618408,Real Shake,True
1743284743765789400,0.35878955078125,10.007762908935549,2.4420857429504395,-0.8906430602073669,Real Shake,True
1743284743775829500,0.36882958984375,9.873687744140623,2.3558945655822754,-1.0534487962722778,Real Shake,True
1743284743785900300,0.378900390625,9.921571731567385,2.451662540435791,-1.0342950820922852,Real Shake,True
1743284743795940400,0.3889404296875,9.739612579345703,2.4133553504943848,-1.0630255937576294,Real Shake,True
1743284743805980700,0.398980712890625,9.634267807006836,2.4420857429504395,-1.015141487121582,Real Shake,True
1743284743816051200,0.40905126953125,9.385271072387695,2.365471363067627,-1.0342950820922852,Real Shake,True
1743284743826091500,0.419091552734375,9.126696586608888,2.279279947280884,-1.0055646896362305,Real Shake,True
1743284743836131600,0.429131591796875,9.461885452270508,2.346317768096924,-1.1779472827911377,Real Shake,True
1743284743846172000,0.439171875,9.423578262329102,2.365471363067627,-0.9481038451194764,Real Shake,True
1743284743856212000,0.4492119140625,9.193734169006348,2.298433542251587,-0.9481038451194764,Real Shake,True
1743284743866282800,0.45928271484375,8.89685344696045,2.1164743900299072,-1.0821791887283323,Real Shake,True
1743284743876322800,0.46932275390625,8.992621421813965,2.38462495803833,-1.0247182846069336,Real Shake,True
1743284743886363100,0.479363037109375,9.059659004211426,2.4612393379211426,-0.9289502501487732,Real Shake,True
1743284743896433700,0.48943359375,9.011775016784668,2.4133553504943848,-0.7469909191131592,Real Shake,True
1743284743906474000,0.499473876953125,8.877699851989746,2.470816135406494,-0.8523358106613159,Real Shake,True
1743284743916514000,0.50951416015625,8.954314231872559,2.4420857429504395,-1.0055646896362305,Real Shake,True
1743284743926554400,0.519554443359375,9.069235801696776,2.365471363067627,-1.0247182846069336,Real Shake,True
1743284743936625000,0.529625,9.011775016784668,1.9632453918457031,-1.599326729774475,Real Shake,True
1743284743946665200,0.539665283203125,9.126696586608888,1.9823989868164065,-1.1971008777618408,Real Shake,True
1743284743956705300,0.549705322265625,9.260771751403809,2.097320795059204,-1.168370485305786,Real Shake,True
1743284743966745600,0.55974560546875,9.222464561462402,1.9919757843017576,-1.4652514457702637,Real Shake,True
1743284743976816000,0.569816162109375,9.222464561462402,2.1356279850006104,-1.4748282432556152,Real Shake,True
1743284743986856400,0.5798564453125,9.222464561462402,2.106897592544556,-1.4652514457702637,Real Shake,True
1743284743996896500,0.589896484375,9.040505409240724,2.1356279850006104,-1.4460978507995603,Real Shake,True
1743284744006936800,0.599936767578125,9.251194953918455,2.145204782485962,-1.4460978507995603,Real Shake,True
1743284744017007400,0.61000732421875,9.251194953918455,2.3558945655822754,-0.9002198576927185,Real Shake,True
1743284744027047700,0.620047607421875,9.299078941345217,2.4803929328918457,-0.9385270476341248,Real Shake,True
1743284744037087700,0.630087646484375,9.2033109664917,2.652775526046753,-0.7565677165985107,Real Shake,True
1743284744047128000,0.640128173828125,9.433155059814451,2.748543500900269,-0.4788403511047363,Real Shake,True
1743284744057198600,0.650198486328125,9.643844604492188,3.0358476638793945,-0.2106897532939911,Real Shake,True
1743284744067239000,0.660239013671875,9.84495735168457,3.0837318897247314,0.0095768067985773,Real Shake,True
1743284744077279000,0.670279052734375,9.931148529052734,3.179499864578247,-0.1244984865188598,Real Shake,True
1743284744087319000,0.680319091796875,9.797073364257812,3.160346269607544,-0.0095768067985773,Real Shake,True
1743284744097359400,0.690359375,9.624691009521484,3.1507694721221924,0.0861912593245506,Real Shake,True
1743284744107430100,0.70043017578125,9.60553741455078,3.045424461364746,0.0287304203957319,Real Shake,True
1743284744117470200,0.71047021484375,9.816226959228516,2.6240451335906982,-0.6607996821403503,Real Shake,True
1743284744127510300,0.72051025390625,9.911994934082031,2.4612393379211426,-0.8331822156906128,Real Shake,True
1743284744137550600,0.730550537109375,9.701305389404297,2.451662540435791,-0.8906430602073669,Real Shake,True
1743284744147590700,0.740590576171875,9.567230224609377,2.4229321479797363,-0.9002198576927185,Real Shake,True
1743284744157661400,0.750661376953125,9.567230224609377,2.38462495803833,-1.0055646896362305,Real Shake,True
1743284744167701500,0.760701416015625,9.423578262329102,2.365471363067627,-0.9864110946655272,Real Shake,True
1743284744177741800,0.770741943359375,9.241618156433104,2.3558945655822754,-1.0630255937576294,Real Shake,True
1743284744187782000,0.780781982421875,9.41400146484375,2.365471363067627,-1.2258312702178955,Real Shake,True
1743284744197822200,0.790822265625,9.66299819946289,2.3080103397369385,-1.1109095811843872,Real Shake,True
1743284744207892700,0.800892822265625,9.739612579345703,2.3750481605529785,-1.1971008777618408,Real Shake,True
1743284744217933000,0.81093310546875,9.96945571899414,2.3942017555236816,-1.1204863786697388,Real Shake,True
1743284744227973000,0.82097314453125,10.132261276245115,2.403778553009033,-0.9289502501487732,Real Shake,True
1743284744238013400,0.831013427734375,10.132261276245115,2.3750481605529785,-0.6991068720817566,Real Shake,True
1743284744248053500,0.841053466796875,10.15141487121582,2.4229321479797363,-0.871489405632019,Real Shake,True
1743284744258124300,0.851124267578125,9.950302124023438,2.4229321479797363,-0.9193734526634216,Real Shake,True
1743284744268164400,0.861164306640625,9.768342971801758,2.38462495803833,-0.8523358106613159,Real Shake,True
1743284744278204700,0.87120458984375,9.65342140197754,2.365471363067627,-0.689530074596405,Real Shake,True
1743284744288244700,0.88124462890625,9.60553741455078,2.4899697303771973,-0.545877993106842,Real Shake,True
1743284744298284800,0.891284912109375,9.490615844726562,2.6431987285614014,-0.3160346150398254,Real Shake,True
1743284744308325000,0.9013251953125,9.136273384094238,2.767697095870972,-0.3447650372982025,Real Shake,True
1743284744318365200,0.911365234375,9.299078941345217,2.9017724990844727,-0.2968810200691223,Real Shake,True
1743284744328405500,0.921405517578125,9.433155059814451,2.940079689025879,-0.2968810200691223,Real Shake,True
1743284744338445600,0.931445556640625,9.672574996948242,2.8443117141723637,-0.2202665507793426,Real Shake,True
1743284744348516400,0.941516357421875,9.710882186889648,2.691082715988159,-0.0478840321302413,Real Shake,True
1743284744358556400,0.951556396484375,9.78749656677246,2.6240451335906982,-0.0574608407914638,Real Shake,True
1743284744368596700,0.9615966796875,9.998186111450195,2.604891538619995,-0.0861912593245506,Real Shake,True
1743284744378636800,0.97163671875,10.103530883789062,2.5282769203186035,-0.1723825186491012,Real Shake,True
1743284744388677000,0.981677001953125,9.77791976928711,2.499546527862549,-0.3830722570419311,Real Shake,True
1743284744398717200,0.99171728515625,9.260771751403809,2.518700122833252,-0.6320692300796509,Real Shake,True
1743284744408757200,1.00175732421875,8.954314231872559,2.585737943649292,-0.727837324142456,Real Shake,True
1743284744418828000,1.011828125,8.89685344696045,2.681505918502808,-0.5267243981361389,Real Shake,True
1743284744428868000,1.0218681640625,9.47146224975586,2.7964274883270264,-0.5267243981361389,Real Shake,True
1743284744438908400,1.031908447265625,9.643844604492188,2.911349296569824,-0.4692635238170624,Real Shake,True
1743284744448948500,1.041948486328125,10.055646896362305,2.806004285812378,-0.6033388376235962,Real Shake,True
1743284744458988800,1.05198876953125,10.27591323852539,2.806004285812378,-0.6703764796257019,Real Shake,True
1743284744469059300,1.062059326171875,9.921571731567385,2.451662540435791,-0.8810662031173706,Real Shake,True
1743284744479099600,1.072099609375,9.931148529052734,2.212242364883423,-1.2066776752471924,Real Shake,True
1743284744489139700,1.0821396484375,10.02691650390625,2.365471363067627,-0.9959878921508788,Real Shake,True
1743284744499180000,1.092179931640625,10.591948509216309,2.8634653091430664,-0.6991068720817566,Real Shake,True
1743284744509250600,1.10225048828125,12.42111873626709,3.0837318897247314,-1.139639973640442,Real Shake,True
1743284744519291000,1.112290771484375,13.311761856079102,3.332728862762451,-0.5171475410461426,Real Shake,True
1743284744529331000,1.1223310546875,12.832921028137209,2.6623523235321045,0.0670376494526863,Real Shake,True
1743284744539371300,1.132371337890625,12.277466773986816,2.815581083297729,1.5897499322891235,Real Shake,True
1743284744549411300,1.142411376953125,7.144298076629639,2.1356279850006104,3.1220390796661377,Real Shake,True
1743284744559451600,1.15245166015625,11.27190113067627,-0.3734954595565796,-2.1356279850006104,Real Shake,True
1743284744569522200,1.162522216796875,9.959878921508787,5.353435039520264,0.6320692300796509,Real Shake,True
1743284744579562500,1.1725625,11.013327598571776,5.372588634490967,2.5665841102600098,Real Shake,True
1743284744589602600,1.1826025390625,7.996633529663086,4.252102375030518,3.2178070545196533,Real Shake,True
1743284744599642600,1.192642578125,4.855441093444824,4.941632270812988,3.3518824577331543,Real Shake,True
1743284744609683000,1.202682861328125,2.0207061767578125,5.228936672210693,2.269703149795532,Real Shake,True
1743284744619723000,1.212722900390625,0.9385270476341248,4.405331134796143,0.4501099288463592,Real Shake,True
1743284744629763300,1.222763427734375,-0.0861912593245506,3.648763418197632,-0.5171475410461426,Real Shake,True
1743284744639833900,1.232833740234375,-0.5363011956214905,3.19865345954895,-0.5554547905921936,Real Shake,True
1743284744649874200,1.242874267578125,0.9864110946655272,2.8634653091430664,-0.7661445140838623,Real Shake,True
1743284744659914200,1.252914306640625,6.177040576934815,2.3558945655822754,-2.403778553009033,Real Shake,True
1743284744669954600,1.26295458984375,8.705317497253418,2.7772738933563232,-2.853888511657715,Real Shake,True
1743284744679994600,1.27299462890625,10.802638053894045,3.3231520652771,-2.815581083297729,Real Shake,True
1743284744690035000,1.283034912109375,11.03248119354248,3.332728862762451,-2.767697095870972,Real Shake,True
1743284744700105500,1.29310546875,11.530475616455078,3.0166940689086914,-2.298433542251587,Real Shake,True
1743284744710145800,1.303145751953125,10.8505220413208,3.428496837615967,-2.729389905929565,Real Shake,True
1743284744720185900,1.313185791015625,9.059659004211426,3.552995204925537,-3.543418407440185,Real Shake,True
1743284744730226200,1.32322607421875,14.72912883758545,0.8140285611152649,-4.520252704620361,Real Shake,True
1743284744740266200,1.333266357421875,13.254301071166992,-0.3543418645858764,-4.903325080871582,Real Shake,True
1743284744750337000,1.3433369140625,12.401965141296388,0.0957680642604827,-4.481945514678955,Real Shake,True
1743284744760377000,1.353377197265625,11.78904914855957,1.599326729774475,-2.6431987285614014,Real Shake,True
1743284744770417200,1.363417236328125,11.492168426513672,2.3271639347076416,-1.216254472732544,Real Shake,True
1743284744780457500,1.37345751953125,12.775460243225098,3.3231520652771,0.9672574996948242,Real Shake,True
1743284744790497500,1.38349755859375,13.014880180358888,3.648763418197632,2.4803929328918457,Real Shake,True
1743284744800537900,1.393537841796875,12.057199478149414,4.01268196105957,3.3518824577331543,Real Shake,True
