Time,Seconds_Elapsed,Z,Y,X,Activity,Shake,Magnitude,Filtered_Mag,Mean_Mag,Std_Mag,Max_Mag,Min_Mag
1743284506278183700,0.72818359375,9.921571731567385,-0.4788403511047363,0.0,Walking,False,9.933120038864079,9.94227068247464,9.953698179720423,0.00389671791324789,9.958407193039562,9.94227068247464
1743284506288223700,0.7382236328125,9.979032516479492,-0.4884171485900879,-0.1149216815829277,Walking,False,9.991638918059927,9.937846744672603,9.952670157302075,0.005111701664333859,9.957753227385329,9.937846744672603
1743284506298264000,0.74826416015625,9.883264541625977,-0.4213795065879822,-0.0766144543886184,Walking,False,9.892540041008422,9.934183439395627,9.95149166790259,0.0064261176639491754,9.957441684535427,9.934183439395627
1743284506308334800,0.7583349609375,9.90241813659668,-0.4501099288463592,-0.1053448766469955,Walking,False,9.913202380819262,9.931777671078574,9.950242385866225,0.007657958040312312,9.957441684535427,9.931777671078574
1743284506318375000,0.768375,9.911994934082031,-0.507570743560791,-0.0861912593245506,Walking,False,9.925356445295588,9.930993168906122,9.94901385513376,0.008664116654330981,9.957441684535427,9.930993168906122
1743284506328415200,0.778415283203125,9.931148529052734,-0.4596867263317108,-0.0478840321302413,Walking,False,9.94189699569478,9.932017375505293,9.947898897453495,0.009353217252509522,9.957441684535427,9.930993168906122
1743284506338455300,0.788455322265625,9.931148529052734,-0.4788403511047363,-0.0670376494526863,Walking,False,9.94291170806603,9.934852055100176,9.946982382743215,0.009699907851206002,9.957441684535427,9.930993168906122
1743284506348495600,0.79849560546875,9.90241813659668,-0.5171475410461426,-0.1149216815829277,Walking,False,9.91657872071345,9.939323832862504,9.94633343536034,0.009759206540693711,9.957441684535427,9.930993168906122
1743284506358535700,0.80853564453125,9.940725326538086,-0.4022258818149566,-0.0766144543886184,Walking,False,9.949154509419321,9.945097219352206,9.945998400451202,0.009676403286101256,9.957441684535427,9.930993168906122
1743284506368576000,0.818575927734375,9.921571731567385,-0.4309563040733337,-0.0478840321302413,Walking,False,9.93104233407504,9.951691513519478,9.945994771662729,0.009674140614144448,9.957441684535427,9.930993168906122
1743284506378616000,0.828615966796875,9.931148529052734,-0.4309563040733337,-0.0478840321302413,Walking,False,9.94061000757297,9.958515115890933,9.946307702701361,0.009983624112783841,9.958515115890933,9.930993168906122
1743284506388686800,0.838686767578125,9.988609313964844,-0.4405331015586853,-0.0574608407914638,Walking,False,9.998484244565203,9.964928050479397,9.946891448695094,0.010724898362886683,9.964928050479397,9.930993168906122
1743284506398727000,0.848726806640625,9.959878921508787,-0.4692635238170624,-0.0670376494526863,Walking,False,9.971152913898392,9.970330842504012,9.94767749112235,0.011838646437967065,9.970330842504012,9.930993168906122
1743284506408767200,0.858767333984375,9.988609313964844,-0.4788403511047363,-0.1053448766469955,Walking,False,10.00063506243014,9.974259737017496,9.948588626611485,0.013145037157167047,9.974259737017496,9.930993168906122
1743284506418807300,0.868807373046875,10.007762908935549,-0.4788403511047363,-0.0478840321302413,Walking,False,10.019326294908518,9.97645800921255,9.949555148707757,0.014451650269727558,9.97645800921255,9.930993168906122
1743284506428847600,0.87884765625,9.959878921508787,-0.4501099288463592,-0.0861912593245506,Walking,False,9.97041704305016,9.97689725391702,9.950527927176838,0.015618176026946616,9.97689725391702,9.930993168906122
1743284506438887700,0.8888876953125,9.90241813659668,-0.4979939460754394,-0.0670376494526863,Walking,False,9.915158948235312,9.97573763061642,9.95148393458809,0.01656691135835572,9.97689725391702,9.930993168906122
1743284506448928000,0.898927978515625,9.988609313964844,-0.4022258818149566,-0.0957680642604827,Walking,False,9.997163258102733,9.973246922136264,9.952422134738656,0.017262398771339633,9.97689725391702,9.930993168906122
